0.00000000000000000000e+00  0.00000000000000000000e+00  0.00000000000000000000e+00
5.00000000000000027756e-02  0.00000000000000000000e+00  0.00000000000000000000e+00
1.00000000000000005551e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
1.49999999999999994449e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
2.00000000000000011102e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
2.50000000000000000000e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
2.99999999999999988898e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
3.49999999999999977796e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
4.00000000000000022204e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
4.50000000000000011102e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
5.00000000000000000000e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
5.50000000000000044409e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
5.99999999999999977796e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
6.50000000000000022204e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
6.99999999999999955591e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
7.50000000000000000000e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
8.00000000000000044409e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
8.49999999999999977796e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
9.00000000000000022204e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
9.49999999999999955591e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
1.00000000000000000000e+00  0.00000000000000000000e+00  0.00000000000000000000e+00
0.00000000000000000000e+00  5.00000000000000027756e-02  0.00000000000000000000e+00
5.00000000000000027756e-02  5.00000000000000027756e-02  2.46153835475381443931e-02
1.00000000000000005551e-01  5.00000000000000027756e-02  4.95706908805240778482e-02
1.49999999999999994449e-01  5.00000000000000027756e-02  7.20831431476597755958e-02
2.00000000000000011102e-01  5.00000000000000027756e-02  9.28206692002638555916e-02
2.50000000000000000000e-01  5.00000000000000027756e-02  1.11272642323017798005e-01
2.99999999999999988898e-01  5.00000000000000027756e-02  1.26984713699051759983e-01
3.49999999999999977796e-01  5.00000000000000027756e-02  1.39569999985711734602e-01
4.00000000000000022204e-01  5.00000000000000027756e-02  1.48718609666451201390e-01
4.50000000000000011102e-01  5.00000000000000027756e-02  1.54205273608434084709e-01
5.00000000000000000000e-01  5.00000000000000027756e-02  1.55894891936215640449e-01
5.50000000000000044409e-01  5.00000000000000027756e-02  1.53745860639044634732e-01
5.99999999999999977796e-01  5.00000000000000027756e-02  1.47811095999682534652e-01
6.50000000000000022204e-01  5.00000000000000027756e-02  1.38236731619906016988e-01
6.99999999999999955591e-01  5.00000000000000027756e-02  1.25258520126237227199e-01
7.50000000000000000000e-01  5.00000000000000027756e-02  1.09196028157866539821e-01
8.00000000000000044409e-01  5.00000000000000027756e-02  9.04447675754091184874e-02
8.49999999999999977796e-01  5.00000000000000027756e-02  6.94664566462706439820e-02
9.00000000000000022204e-01  5.00000000000000027756e-02  4.67776510085491856183e-02
9.49999999999999955591e-01  5.00000000000000027756e-02  2.41592844975548788622e-02
1.00000000000000000000e+00  5.00000000000000027756e-02  0.00000000000000000000e+00
0.00000000000000000000e+00  1.00000000000000005551e-01  0.00000000000000000000e+00
5.00000000000000027756e-02  1.00000000000000005551e-01  4.95706908805240709093e-02
1.00000000000000005551e-01  1.00000000000000005551e-01  9.76401370721452499524e-02
1.49999999999999994449e-01  1.00000000000000005551e-01  1.42128430626845159157e-01
2.00000000000000011102e-01  1.00000000000000005551e-01  1.83117050522294100290e-01
2.50000000000000000000e-01  1.00000000000000005551e-01  2.19596720903236147793e-01
2.99999999999999988898e-01  1.00000000000000005551e-01  2.50669191215807496409e-01
3.49999999999999977796e-01  1.00000000000000005551e-01  2.75569354117297715678e-01
4.00000000000000022204e-01  1.00000000000000005551e-01  2.93684084958165725343e-01
4.50000000000000011102e-01  1.00000000000000005551e-01  3.04567338945768040226e-01
5.00000000000000000000e-01  1.00000000000000005551e-01  3.07951134247478330863e-01
5.50000000000000044409e-01  1.00000000000000005551e-01  3.03752150592797143247e-01
5.99999999999999977796e-01  1.00000000000000005551e-01  2.92073780894930024044e-01
