0.00000000000000000000e+00  0.00000000000000000000e+00  0.00000000000000000000e+00
2.50000000000000013878e-02  0.00000000000000000000e+00  0.00000000000000000000e+00
5.00000000000000027756e-02  0.00000000000000000000e+00  0.00000000000000000000e+00
7.49999999999999972244e-02  0.00000000000000000000e+00  0.00000000000000000000e+00
1.00000000000000005551e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
1.25000000000000000000e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
1.49999999999999994449e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
1.74999999999999988898e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
2.00000000000000011102e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
2.25000000000000005551e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
2.50000000000000000000e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
2.75000000000000022204e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
2.99999999999999988898e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
3.25000000000000011102e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
3.49999999999999977796e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
3.75000000000000000000e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
4.00000000000000022204e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
4.24999999999999988898e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
4.50000000000000011102e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
4.74999999999999977796e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
5.00000000000000000000e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
5.25000000000000022204e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
5.50000000000000044409e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
5.74999999999999955591e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
5.99999999999999977796e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
6.25000000000000000000e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
6.50000000000000022204e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
6.75000000000000044409e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
6.99999999999999955591e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
7.24999999999999977796e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
7.50000000000000000000e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
7.75000000000000022204e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
8.00000000000000044409e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
8.24999999999999955591e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
8.49999999999999977796e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
8.75000000000000000000e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
9.00000000000000022204e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
9.25000000000000044409e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
9.49999999999999955591e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
9.74999999999999977796e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
1.00000000000000000000e+00  0.00000000000000000000e+00  0.00000000000000000000e+00
0.00000000000000000000e+00  2.50000000000000013878e-02  0.00000000000000000000e+00
2.50000000000000013878e-02  2.50000000000000013878e-02  6.16270397362960169890e-03
5.00000000000000027756e-02  2.50000000000000013878e-02  1.22832888039292997123e-02
7.49999999999999972244e-02  2.50000000000000013878e-02  1.83257386571023736521e-02
1.00000000000000005551e-01  2.50000000000000013878e-02  2.42536200293895012892e-02
1.25000000000000000000e-01  2.50000000000000013878e-02  3.00308406844894439092e-02
1.49999999999999994449e-01  2.50000000000000013878e-02  3.56220654796688615540e-02
1.74999999999999988898e-01  2.50000000000000013878e-02  4.09930141764197480958e-02
2.00000000000000011102e-01  2.50000000000000013878e-02  4.61107102899813159347e-02
2.25000000000000005551e-01  2.50000000000000013878e-02  5.09437040078307076807e-02
2.50000000000000000000e-01  2.50000000000000013878e-02  5.54622772994974380656e-02
2.75000000000000022204e-01  2.50000000000000013878e-02  5.96386340281204879732e-02
2.99999999999999988898e-01  2.50000000000000013878e-02  6.34470758116987554320e-02
3.25000000000000011102e-01  2.50000000000000013878e-02  6.68641635305860931870e-02
3.49999999999999977796e-01  2.50000000000000013878e-02  6.98688640220534451508e-02
3.75000000000000000000e-01  2.50000000000000013878e-02  7.24426813687082116200e-02
4.00000000000000022204e-01  2.50000000000000013878e-02  7.45697721611902064609e-02
4.24999999999999988898e-01  2.50000000000000013878e-02  7.62370441457572156629e-02
4.50000000000000011102e-01  2.50000000000000013878e-02  7.74342377294022499168e-02
4.74999999999999977796e-01  2.50000000000000013878e-02  7.81539898963386769903e-02
5.00000000000000000000e-01  2.50000000000000013878e-02  7.83918801830511963180e-02
5.25000000000000022204e-01  2.50000000000000013878e-02  7.81464584604898149234e-02
5.50000000000000044409e-01  2.50000000000000013878e-02  7.74192543788591036602e-02
5.74999999999999955591e-01  2.50000000000000013878e-02  7.62147684410781761644e-02
5.99999999999999977796e-01  2.50000000000000013878e-02  7.45404447842493433907e-02
6.25000000000000000000e-01  2.50000000000000013878e-02  7.24066258636882620348e-02
6.50000000000000022204e-01  2.50000000000000013878e-02  6.98264893509294992668e-02
6.75000000000000044409e-01  2.50000000000000013878e-02  6.68159676760202436707e-02
6.99999999999999955591e-01  2.50000000000000013878e-02  6.33936507664875914525e-02
7.24999999999999977796e-01  2.50000000000000013878e-02  5.95806726634696207090e-02
7.50000000000000000000e-01  2.50000000000000013878e-02  5.54005828353004714515e-02
7.75000000000000022204e-01  2.50000000000000013878e-02  5.08792031718018622488e-02
8.00000000000000044409e-01  2.50000000000000013878e-02  4.60444718521709345227e-02
8.24999999999999955591e-01  2.50000000000000013878e-02  4.09262755856380916475e-02
