0.00000000000000000000e+00  0.00000000000000000000e+00  0.00000000000000000000e+00
2.00000000000000011102e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
4.00000000000000022204e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
5.99999999999999977796e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
8.00000000000000044409e-01  0.00000000000000000000e+00  0.00000000000000000000e+00
1.00000000000000000000e+00  0.00000000000000000000e+00  0.00000000000000000000e+00
0.00000000000000000000e+00  2.00000000000000011102e-01  0.00000000000000000000e+00
2.00000000000000011102e-01  2.00000000000000011102e-01  3.33736912215976233576e-01
4.00000000000000022204e-01  2.00000000000000011102e-01  5.31877062356350571726e-01
5.99999999999999977796e-01  2.00000000000000011102e-01  5.25044982033233798013e-01
8.00000000000000044409e-01  2.00000000000000011102e-01  3.19476834675811949271e-01
1.00000000000000000000e+00  2.00000000000000011102e-01  0.00000000000000000000e+00
0.00000000000000000000e+00  4.00000000000000022204e-01  0.00000000000000000000e+00
2.00000000000000011102e-01  4.00000000000000022204e-01  5.31877062356350571726e-01
4.00000000000000022204e-01  4.00000000000000022204e-01  8.56733950271690303246e-01
5.99999999999999977796e-01  4.00000000000000022204e-01  8.53401841009682415873e-01
8.00000000000000044409e-01  4.00000000000000022204e-01  5.25044982033233575969e-01
1.00000000000000000000e+00  4.00000000000000022204e-01  0.00000000000000000000e+00
0.00000000000000000000e+00  5.99999999999999977796e-01  0.00000000000000000000e+00
2.00000000000000011102e-01  5.99999999999999977796e-01  5.25044982033233686991e-01
4.00000000000000022204e-01  5.99999999999999977796e-01  8.53401841009682415873e-01
5.99999999999999977796e-01  5.99999999999999977796e-01  8.56733950271690525291e-01
8.00000000000000044409e-01  5.99999999999999977796e-01  5.31877062356350571726e-01
1.00000000000000000000e+00  5.99999999999999977796e-01  0.00000000000000000000e+00
0.00000000000000000000e+00  8.00000000000000044409e-01  0.00000000000000000000e+00
2.00000000000000011102e-01  8.00000000000000044409e-01  3.19476834675811893760e-01
4.00000000000000022204e-01  8.00000000000000044409e-01  5.25044982033233464946e-01
5.99999999999999977796e-01  8.00000000000000044409e-01  5.31877062356350571726e-01
8.00000000000000044409e-01  8.00000000000000044409e-01  3.33736912215976011531e-01
1.00000000000000000000e+00  8.00000000000000044409e-01  0.00000000000000000000e+00
0.00000000000000000000e+00  1.00000000000000000000e+00  0.00000000000000000000e+00
2.00000000000000011102e-01  1.00000000000000000000e+00  0.00000000000000000000e+00
4.00000000000000022204e-01  1.00000000000000000000e+00  0.00000000000000000000e+00
5.99999999999999977796e-01  1.00000000000000000000e+00  0.00000000000000000000e+00
8.00000000000000044409e-01  1.00000000000000000000e+00  0.00000000000000000000e+00
1.00000000000000000000e+00  1.00000000000000000000e+00  0.00000000000000000000e+00
