-1.0000000000000000e+00   4.0000000000000002e-01
-9.5199999999999996e-01   3.9464808447999999e-01
-9.0528445972479998e-01   3.7949410839202569e-01
-8.6092141398591382e-01   3.5632292045872827e-01
-8.1976695881470518e-01   3.2682165813891428e-01
-7.8248421603257434e-01   2.9248650906311641e-01
-7.4957019663955726e-01   2.5457829048710262e-01
-7.2138542631566971e-01   2.1411436626840263e-01
-6.9818274873514063e-01   1.7188481576133482e-01
-6.8013307053294936e-01   1.2848299868045374e-01
-6.6734682905183174e-01   8.4343448901512186e-02
-6.5989064279658649e-01   3.9782633833627179e-02
-6.5779899693176125e-01  -4.9597989809138168e-03
-6.6108099455200586e-01  -4.9680182321552309e-02
-6.6972224068893382e-01  -9.4170373120555970e-02
-6.8368188410093933e-01  -1.3817724195300893e-01
-7.0288477875765598e-01  -1.8136172137241241e-01
-7.2720869723031822e-01  -2.2325754730232683e-01
-7.5646659011021433e-01  -2.6323086566603343e-01
-7.9038410499016620e-01  -3.0044349306284618e-01
-8.2857302844529745e-01  -3.3382483378512012e-01
-8.7050206509859507e-01  -3.6206014084857757e-01
-9.1546746224895603e-01  -3.8360555536343327e-01
-9.6256739838581906e-01  -3.9674231109437164e-01
-1.0106856169116052e+00  -3.9968225431200960e-01
-1.0584911394207013e+00  -3.9073259246148617e-01
-1.1044614391023619e+00  -3.6851786918311047e-01
-1.1469354280246480e+00  -3.3224111239131371e-01
-1.1841993060762774e+00  -2.8194612503986999e-01
-1.2146024980342169e+00  -2.1872487023344045e-01
-1.2366932749323032e+00  -1.4480672126802976e-01
-1.2493561111385441e+00  -6.3478502195226744e-02
-1.2519281154591575e+00   2.1181563103548927e-02
-1.2442725359936921e+00   1.0472416372606555e-01
-1.2267943161649018e+00   1.8282548792369582e-01
-1.2003944188920053e+00   2.5175774579008614e-01
-1.1663724571752812e+00   3.0873971483714840e-01
-1.1262968873310897e+00   3.5211074415919474e-01
-1.0818658785770745e+00   3.8132159570177043e-01
-1.0347797043626648e+00   3.9677860688391059e-01
-9.8663901292493583e-01   3.9960109996536602e-01
-9.3887544037097692e-01   3.9135363979166005e-01
-8.9271413937493749e-01   3.7380095782298134e-01
-8.4916321049346144e-01   3.4871339733869661e-01
-8.0902292401365028e-01   3.1773222030711384e-01
-7.7290747761975409e-01   2.8229104957136614e-01
-7.4127307211652238e-01   2.4358280170837113e-01
-7.1444760520974493e-01   2.0255946136050210e-01
-6.9265880139000180e-01   1.5995311016811004e-01
-6.7605885876939853e-01   1.1630911209518610e-01
-6.6474461448715716e-01   7.2025148640978767e-02
-6.5877282309556362e-01   2.7392277188360511e-02
-6.5817046796195067e-01  -1.7363894633869753e-02
-6.6294015780769233e-01  -6.2042504461361794e-02
-6.7306066903267747e-01  -1.0642701404003178e-01
-6.8848264117729996e-01  -1.5024460187983632e-01
-7.0911937348383813e-01  -1.9312507885069002e-01
-7.3483266010146553e-01  -2.3455969409725136e-01
-7.6541370006717846e-01  -2.7386139127508569e-01
-8.0055939400748610e-01  -3.1012985921546254e-01
-8.3984486627888943e-01  -3.4222708715678585e-01
-8.8269389492511463e-01  -3.6877189431979485e-01
-9.2835012091564018e-01  -3.8816453824135783e-01
-9.7585338410304057e-01  -3.9865401457282407e-01
-1.0240270844131181e+00  -3.9845950606175118e-01
-1.0714836655578610e+00  -3.8595176854819624e-01
-1.1166555088646852e+00  -3.5988858465460305e-01
-1.1578569258749658e+00  -3.1968090862338189e-01
-1.1933789269342969e+00  -2.6564614152518734e-01
-1.2216119998410107e+00  -1.9918900255352315e-01
-1.2411842875471424e+00  -1.2284792876216150e-01
-1.2510955027439294e+00  -4.0163309883837157e-02
-1.2508234819192634e+00   4.4636688191249045e-02
-1.2403826975780297e+00   1.2708696545820447e-01
-1.2203226102092943e+00   2.0298537213069634e-01
-1.1916662082666627e+00   2.6883822513098321e-01
-1.1558014361778586e+00   3.2216552509589869e-01
-1.1143464822436471e+00   3.6162275418617268e-01
-1.0690119751731770e+00   3.8694599423474418e-01
-1.0214794436273085e+00   3.9876560334766092e-01
-9.7330823036973846e-01   3.9835086489868160e-01
-9.2587523605162492e-01   3.8734455086582903e-01
-8.8034553816193950e-01   3.6752992096136450e-01
-8.3766805502089736e-01   3.4065249533266395e-01
-7.9858893928210006e-01   3.0830169382040762e-01
-7.6367564850399949e-01   2.7184611193211106e-01
-7.3334587241839344e-01   2.3241081772802410e-01
-7.0789705224927379e-01   1.9088408562471099e-01
-6.8753369186846292e-01   1.4794258522195605e-01
-6.7239083179600445e-01   1.0408670486565935e-01
-6.6255288270070467e-01   5.9680437835070599e-02
-6.5806752671558744e-01   1.4992596794435965e-02
-6.5895465947004006e-01  -2.9762125833649324e-02
-6.6521043691566328e-01  -7.4382571243444162e-02
-6.7680647656846660e-01  -1.1864068935623963e-01
-6.9368420236116080e-01  -1.6224080949672137e-01
-7.1574427084767978e-01  -2.0477844831294825e-01
-7.4283102995626837e-01  -2.4569929648470420e-01
-7.7471210200400875e-01  -2.8426037782910729e-01
-8.1105352063525404e-01  -3.1949732592409713e-01
-8.5139146022579204e-01  -3.5020422840463544e-01
