 1.0000000000000000e+00   5.9999999999999998e-01
 1.0720000000000001e+00   5.9040448511999999e-01
 1.1416970764288001e+00   5.6002056984759307e-01
 1.2064049367634224e+00   5.0626742927241886e-01
 1.2632012594541806e+00   4.2815506091631494e-01
 1.3091621513833380e+00   3.2693034609394428e-01
 1.3416645425167273e+00   2.0644822996817858e-01
 1.3587097265757009e+00   7.3067584821088674e-02
 1.3592007628737885e+00  -6.5017413001594887e-02
 1.3431055474553182e+00  -1.9891276812092198e-01
 1.3114616985247673e+00  -3.2034851891617777e-01
 1.2662219029154356e+00  -4.2283435767242200e-01
 1.2099814526833861e+00  -5.0236030359160688e-01
 1.1456554300534498e+00  -5.5753304016813787e-01
 1.0761735230430329e+00  -5.8922766690959905e-01
 1.0042407899951460e+00  -5.9995157861516046e-01
 9.3218514417539433e-01  -5.9313501406635027e-01
 8.6188838661922196e-01  -5.7250831932625634e-01
 7.9478314753709278e-01  -5.4164626594883170e-01
 7.3189328279150234e-01  -5.0369170813077335e-01
 6.7389713758570724e-01  -4.6122989349003179e-01
 6.2119810835389477e-01  -4.1626943024469126e-01
 5.7399247432698142e-01  -3.7028744222868842e-01
 5.3232912221900963e-01  -3.2430575692926872e-01
 4.9615909266395697e-01  -2.7897585090024252e-01
 4.6537491800295144e-01  -2.3465957502599735e-01
 4.3984079465771764e-01  -1.9149940755023900e-01
 4.1941506019089408e-01  -1.4947628312480168e-01
 4.0396648670776525e-01  -1.0845549449562283e-01
 3.9338574151194461e-01  -6.8222374020771137e-02
 3.8759311694278015e-01  -2.8509934586840362e-02
 3.8654335721110289e-01   1.0979263336808646e-02
 3.9022814014361418e-01   5.0554823170882418e-02
 3.9867651477211463e-01   9.0521703188007938e-02
 4.1195334890873608e-01   1.3116283893868971e-01
 4.3015559611740017e-01   1.7271912874850709e-01
 4.5340593980837779e-01   2.1536463196884192e-01
 4.8184310778992223e-01   2.5917473506686567e-01
 5.1560787622442550e-01   3.0408503577872192e-01
 5.5482351637681548e-01   3.4983896168756845e-01
 5.9956922702944193e-01   3.9592296977921737e-01
 6.4984502912382758e-01   4.4149000192613130e-01
 7.0552682749171336e-01   4.8527527096090517e-01
 7.6631109415444476e-01   5.2551404552115133e-01
 8.3165019841678967e-01   5.5987929241151524e-01
 9.0068212433320838e-01   5.8546744763909309e-01
 9.7216238585017190e-01   5.9887116611234836e-01
 1.0444112042001719e+00   5.9638386215565253e-01
 1.1152945127675284e+00   5.7437423270317933e-01
 1.1822610200489350e+00   5.2984019804379967e-01
 1.2424561602980404e+00   4.6109496439415459e-01
 1.2929238115035320e+00   3.6846006958411309e-01
 1.3308865769982274e+00   2.5476887763826001e-01
 1.3540683421367143e+00   1.2546433101202281e-01
 1.3609980164411128e+00  -1.1852704650708437e-02
 1.3512236930205443e+00  -1.4840357006968496e-01
 1.3253811596243885e+00  -2.7552424874954057e-01
 1.2850978733206546e+00  -3.8592671980490062e-01
 1.2327587468712125e+00  -4.7459883599713570e-01
 1.1711941526813421e+00  -5.3915795778159736e-01
 1.1033608370036290e+00  -5.7967020945908809e-01
 1.0320733024111608e+00  -5.9809872959294130e-01
 9.5981714190132306e-01  -5.9759947421452353e-01
 8.8864942859967522e-01  -5.8185118209253195e-01
 8.2017285819911545e-01  -5.5453072096353173e-01
 7.5556205556842770e-01  -5.1896947679453842e-01
 6.9562018376842627e-01  -4.7797449950615695e-01
 6.4084817568694996e-01  -4.3377376734651996e-01
 5.9151447960526138e-01  -3.8804114329475092e-01
 5.4771830129620969e-01  -3.4196383069925351e-01
 5.0944316023744052e-01  -2.9632593753894060e-01
 4.7660007628686391e-01  -2.5159187642246106e-01
 4.4906110989604986e-01  -2.0798106880509135e-01
 4.2668461977364203e-01  -1.6553059992358815e-01
 4.0933376591438875e-01  -1.2414555670098973e-01
 3.9688968616540449e-01  -8.3638401092902492e-02
 3.8926054965209211e-01  -4.3759438320361069e-02
 3.8638742096851780e-01  -4.2206419151973318e-03
 3.8824759559244476e-01   3.5284933007028819e-02
 3.9485580489020472e-01   7.5066014777492210e-02
 4.0626343913904289e-01   1.1541619869009216e-01
 4.2255569257582687e-01   1.5659519705590874e-01
 4.4384628643246099e-01   1.9880614217579107e-01
 4.7026916669801672e-01   2.4216673014476528e-01
 5.0196630166720468e-01   2.8667193750796166e-01
 5.3907043169992752e-01   3.3214617674689773e-01
 5.8168138408646008e-01   3.7818332633427887e-01
 6.2983443002015438e-01   4.2407445412408623e-01
 6.8345925307624078e-01   4.6872577292496626e-01
 7.4232861552214635e-01   5.1057404731110667e-01
 8.0599702443090637e-01   5.4751384669086167e-01
 8.7373193872795307e-01   5.7686072452537440e-01
 9.4444359831699620e-01   5.9538531416834128e-01
 1.0166244141283549e+00   5.9946184625596521e-01
 1.0883144414184278e+00   5.8537393361817824e-01
 1.1571141581967177e+00   5.4980129915400788e-01
 1.2202667532153897e+00   4.9046526833380455e-01
 1.2748258225968307e+00   4.0683910789100336e-01
 1.3179081391092304e+00   3.0075074797110929e-01
 1.3470060021098971e+00   1.7666005615928138e-01
 1.3603065525874580e+00   4.1426870855068479e-02
